Timestamp,Arbitration_id,dlc,data
1757712217.362461,0x19000410,3,101fff
1757712217.3634832,0x19000410,3,101fff
1757712217.3635635,0x19000410,3,0d1fff
1757712217.3650904,0x19000410,3,0a1fff
1757712217.365377,0x19000410,3,0a1fff
1757712217.3654592,0x19000410,3,021fff
1757712217.3655715,0x19000410,3,071fff
1757712217.3658772,0x19000410,3,101fff
1757712217.557946,0x18820810,5,020a016f09
1757712217.558029,0x18820810,3,070101
1757712217.558175,0x18820810,8,102045204f464620
1757712217.5582864,0x18820810,4,00202000
1757712217.558401,0x18820810,5,0200007a20
1757712217.5585158,0x18820810,5,02010c3b09
1757712217.5586007,0x18820810,3,070101
1757712217.5587137,0x19000410,3,021fff
1757712217.5588543,0x18820810,8,10506d702020302e
1757712217.5589688,0x18820810,4,00302500
1757712217.5590835,0x18820810,5,0200007a20
1757712217.5591989,0x18820810,5,023e0c3b09
1757712217.5592782,0x18820810,3,070101
1757712217.559434,0x18820810,8,1074202020302e30
1757712217.5595458,0x18820810,4,00f84300
1757712217.5596619,0x18820810,5,0200007a20
1757712217.559775,0x18820810,5,0201163b09
1757712217.5598552,0x18820810,3,070101
1757712217.559968,0x18820810,2,0d00
1757712217.5601032,0x18820810,8,1020506b20202020
1757712217.56022,0x18820810,5,0020312000
1757712217.560303,0x18820810,2,0d01
1757712217.5604358,0x18820810,6,0a00003b0001
1757712217.5605664,0x18820810,6,0a0000000901
1757712217.5606844,0x18820810,5,0200007a20
1757712217.5607693,0x18820810,3,070202
1757712217.5608847,0x18820810,3,101e00
1757712217.560968,0x19000410,3,101fff
1757712217.5610802,0x19000410,3,071fff
1757712217.5616398,0x19000410,3,101fff
1757712217.561725,0x19000410,3,021fff
1757712217.5618412,0x19000410,3,071fff
1757712217.5619216,0x19000410,3,021fff
1757712217.5643027,0x19000410,3,101fff
1757712217.5650618,0x19000410,3,101fff
1757712217.565142,0x19000410,3,021fff
1757712217.5652573,0x19000410,3,071fff
1757712217.5653389,0x19000410,3,021fff
1757712217.5677257,0x19000410,3,101fff
1757712217.5684834,0x19000410,3,101fff
1757712217.5685642,0x19000410,3,021fff
1757712217.5686786,0x19000410,3,071fff
1757712217.5687594,0x19000410,3,0d1fff
1757712217.5688715,0x19000410,3,021fff
1757712217.5712378,0x19000410,3,101fff
1757712217.5722582,0x19000410,3,101fff
1757712217.5723405,0x19000410,3,0d1fff
1757712217.5738668,0x19000410,3,0a1fff
1757712217.5741525,0x19000410,3,0a1fff
1757712217.574232,0x19000410,3,021fff
1757712217.5743473,0x19000410,3,071fff
1757712217.5746534,0x19000410,3,101fff
1757712217.733989,0x18820810,1,12
1757712217.73427,0x19000410,3,121fff
1757712217.766816,0x18820810,5,020a016f09
1757712217.7668982,0x18820810,3,070101
1757712217.767048,0x18820810,8,102045204f464620
1757712217.7671564,0x18820810,4,00202000
1757712217.7672722,0x18820810,5,0200007a20
1757712217.7673874,0x18820810,5,02010c3b09
1757712217.7674978,0x18820810,3,070101
1757712217.7675793,0x19000410,3,021fff
1757712217.7677262,0x18820810,8,10506d702020302e
1757712217.7678392,0x18820810,4,00302500
1757712217.767954,0x18820810,5,0200007a20
1757712217.7680652,0x18820810,5,023e0c3b09
1757712217.7681744,0x18820810,3,070101
1757712217.7683072,0x18820810,8,1074202020302e30
1757712217.76842,0x18820810,4,00f84300
1757712217.7685332,0x18820810,5,0200007a20
1757712217.7686453,0x18820810,5,0201163b09
1757712217.7687557,0x18820810,3,070101
1757712217.7688415,0x18820810,2,0d00
1757712217.7689786,0x18820810,8,1020506b20202020
1757712217.7690928,0x18820810,5,0020312000
1757712217.7691746,0x18820810,2,0d01
1757712217.769308,0x18820810,6,0a00003b0001
1757712217.7694395,0x18820810,6,0a0000000901
1757712217.769554,0x18820810,5,0200007a20
1757712217.7696643,0x18820810,3,070202
1757712217.7697456,0x18820810,3,101e00
1757712217.7698553,0x19000410,3,101fff
1757712217.769937,0x19000410,3,071fff
1757712217.770564,0x19000410,3,101fff
1757712217.7706463,0x19000410,3,021fff
1757712217.7707572,0x19000410,3,071fff
1757712217.7708695,0x19000410,3,021fff
1757712217.7732332,0x19000410,3,101fff
1757712217.7739887,0x19000410,3,101fff
1757712217.7740686,0x19000410,3,021fff
1757712217.7741828,0x19000410,3,071fff
1757712217.7742934,0x19000410,3,021fff
1757712217.7766573,0x19000410,3,101fff
1757712217.7774067,0x19000410,3,101fff
1757712217.7775183,0x19000410,3,021fff
1757712217.7776005,0x19000410,3,071fff
1757712217.7777126,0x19000410,3,0d1fff
1757712217.777794,0x19000410,3,021fff
1757712217.7801669,0x19000410,3,101fff
1757712217.7811868,0x19000410,3,101fff
1757712217.7812681,0x19000410,3,0d1fff
1757712217.7827952,0x19000410,3,0a1fff
1757712217.7830837,0x19000410,3,0a1fff
1757712217.7831643,0x19000410,3,021fff
1757712217.7832766,0x19000410,3,071fff
1757712217.7835824,0x19000410,3,101fff
1757712217.9756908,0x18820810,5,020a016f09
1757712217.975772,0x18820810,3,070101
1757712217.9759226,0x18820810,8,102045204f464620
1757712217.9760342,0x18820810,4,00202000
1757712217.9761488,0x18820810,5,0200007a20
1757712217.9762616,0x18820810,5,02010c3b09
1757712217.9763727,0x18820810,3,070101
1757712217.9764555,0x19000410,3,021fff
1757712217.9766011,0x18820810,8,10506d702020302e
1757712217.9767144,0x18820810,4,00302500
1757712217.976827,0x18820810,5,0200007a20
1757712217.9769437,0x18820810,5,023e0c3b09
1757712217.9770236,0x18820810,3,070101
1757712217.977185,0x18820810,8,1074202020302e30
1757712217.9772956,0x18820810,4,00f84300
1757712217.9774108,0x18820810,5,0200007a20
1757712217.9775245,0x18820810,5,0201163b09
1757712217.9776065,0x18820810,3,070101
1757712217.9777174,0x18820810,2,0d00
1757712217.9778519,0x18820810,8,1020506b20202020
1757712217.977971,0x18820810,5,0020312000
1757712217.978052,0x18820810,2,0d01
1757712217.9781852,0x18820810,6,0a00003b0001
1757712217.9783144,0x18820810,6,0a0000000901
1757712217.978429,0x18820810,5,0200007a20
1757712217.978511,0x18820810,3,070202
1757712217.9786282,0x18820810,3,101e00
1757712217.9787116,0x19000410,3,071fff
1757712217.9788268,0x19000410,3,101fff
1757712217.9795575,0x19000410,3,101fff
1757712217.9796376,0x19000410,3,021fff
1757712217.979751,0x19000410,3,071fff
1757712217.9798324,0x19000410,3,021fff
1757712217.9822257,0x19000410,3,101fff
1757712217.9829814,0x19000410,3,101fff
1757712217.9830618,0x19000410,3,021fff
1757712217.9831767,0x19000410,3,071fff
1757712217.983259,0x19000410,3,021fff
1757712217.9856477,0x19000410,3,101fff
1757712217.9864037,0x19000410,3,101fff
1757712217.986486,0x19000410,3,021fff
1757712217.9866028,0x19000410,3,071fff
1757712217.986683,0x19000410,3,0d1fff
1757712217.9867992,0x19000410,3,021fff
1757712217.989159,0x19000410,3,101fff
1757712217.9901793,0x19000410,3,101fff
1757712217.9902606,0x19000410,3,0d1fff
1757712217.991788,0x19000410,3,0a1fff
1757712217.9920747,0x19000410,3,0a1fff
1757712217.9921553,0x19000410,3,021fff
1757712217.99227,0x19000410,3,071fff
1757712217.992575,0x19000410,3,101fff
1757712218.1845686,0x18820810,5,020a016f09
1757712218.1846516,0x18820810,3,070101
1757712218.1848006,0x18820810,8,102045204f464620
1757712218.1849122,0x18820810,4,00202000
1757712218.1850245,0x18820810,5,0200007a20
1757712218.1851387,0x18820810,5,02010c3b09
1757712218.1852193,0x18820810,3,070101
1757712218.1853333,0x19000410,3,021fff
1757712218.185477,0x18820810,8,10506d702020302e
1757712218.1855907,0x18820810,4,00302500
1757712218.185703,0x18820810,5,0200007a20
1757712218.185816,0x18820810,5,023e0c3b09
1757712218.1858964,0x18820810,3,070101
1757712218.1860573,0x18820810,8,1074202020302e30
1757712218.1861694,0x18820810,4,00f84300
1757712218.1862812,0x18820810,5,0200007a20
1757712218.1863966,0x18820810,5,0201163b09
1757712218.1864772,0x18820810,3,070101
1757712218.186591,0x18820810,2,0d00
1757712218.1867266,0x18820810,8,1020506b20202020
1757712218.1868432,0x18820810,5,0020312000
1757712218.1869276,0x18820810,2,0d01
1757712218.1870577,0x18820810,6,0a00003b0001
1757712218.1871862,0x18820810,6,0a0000000901
1757712218.1873026,0x18820810,5,0200007a20
1757712218.1873884,0x18820810,3,070202
1757712218.187502,0x18820810,3,101e00
1757712218.18761,0x19000410,3,071fff
1757712218.1876903,0x19000410,3,101fff
1757712218.1884346,0x19000410,3,101fff
1757712218.1885145,0x19000410,3,021fff
1757712218.1886282,0x19000410,3,071fff
1757712218.1887364,0x19000410,3,021fff
1757712218.1911037,0x19000410,3,101fff
1757712218.1918616,0x19000410,3,101fff
1757712218.191945,0x19000410,3,021fff
1757712218.1920557,0x19000410,3,071fff
1757712218.1921363,0x19000410,3,021fff
1757712218.1945264,0x19000410,3,101fff
1757712218.1952784,0x19000410,3,101fff
1757712218.1953866,0x19000410,3,021fff
1757712218.1954696,0x19000410,3,071fff
1757712218.1955824,0x19000410,3,0d1fff
1757712218.1956623,0x19000410,3,021fff
1757712218.19804,0x19000410,3,101fff
1757712218.1990597,0x19000410,3,101fff
1757712218.19914,0x19000410,3,0d1fff
1757712218.2006676,0x19000410,3,0a1fff
1757712218.2009544,0x19000410,3,0a1fff
1757712218.2010343,0x19000410,3,021fff
1757712218.2011483,0x19000410,3,071fff
1757712218.2014546,0x19000410,3,101fff
1757712218.2418385,0x18820810,1,12
1757712218.2420304,0x19000410,3,121fff
1757712218.3934388,0x18820810,5,020a016f09
1757712218.39352,0x18820810,3,070101
1757712218.3936713,0x18820810,8,102045204f464620
1757712218.3937812,0x18820810,4,00202000
1757712218.3938951,0x18820810,5,0200007a20
1757712218.3940156,0x18820810,5,02010c3b09
1757712218.394097,0x18820810,3,070101
1757712218.3942113,0x19000410,3,021fff
1757712218.3943496,0x18820810,8,10506d702020302e
1757712218.3944633,0x18820810,4,00302500
1757712218.3945749,0x18820810,5,0200007a20
1757712218.3946924,0x18820810,5,023e0c3b09
1757712218.3947732,0x18820810,3,070101
1757712218.394931,0x18820810,8,1074202020302e30
1757712218.3950427,0x18820810,4,00f84300
1757712218.3951576,0x18820810,5,0200007a20
1757712218.3952682,0x18820810,5,0201163b09
1757712218.395378,0x18820810,3,070101
1757712218.395459,0x18820810,2,0d00
1757712218.3956013,0x18820810,8,1020506b20202020
1757712218.395719,0x18820810,5,0020312000
1757712218.3957987,0x18820810,2,0d01
1757712218.3959353,0x18820810,6,0a00003b0001
1757712218.3960664,0x18820810,6,0a0000000901
1757712218.3961809,0x18820810,5,0200007a20
1757712218.3962612,0x18820810,3,070202
1757712218.3963788,0x18820810,3,101e00
1757712218.3964603,0x19000410,3,071fff
1757712218.3965766,0x19000410,3,101fff
1757712218.3972814,0x19000410,3,101fff
1757712218.397362,0x19000410,3,021fff
1757712218.3974783,0x19000410,3,071fff
1757712218.397558,0x19000410,3,021fff
1757712218.3999496,0x19000410,3,101fff
1757712218.4007087,0x19000410,3,101fff
1757712218.400789,0x19000410,3,021fff
1757712218.4009018,0x19000410,3,071fff
1757712218.4010131,0x19000410,3,021fff
1757712218.403373,0x19000410,3,101fff
1757712218.4041295,0x19000410,3,101fff
1757712218.4042084,0x19000410,3,021fff
1757712218.4043245,0x19000410,3,071fff
1757712218.4044054,0x19000410,3,0d1fff
1757712218.4045212,0x19000410,3,021fff
1757712218.406886,0x19000410,3,101fff
1757712218.407906,0x19000410,3,101fff
1757712218.4079862,0x19000410,3,0d1fff
1757712218.4095113,0x19000410,3,0a1fff
1757712218.409802,0x19000410,3,0a1fff
1757712218.409885,0x19000410,3,021fff
1757712218.4099975,0x19000410,3,071fff
1757712218.4103014,0x19000410,3,101fff
1757712218.6023147,0x18820810,5,020a016f09
1757712218.6023967,0x18820810,3,070101
1757712218.6025462,0x18820810,8,102045204f464620
1757712218.6026583,0x18820810,4,00202000
1757712218.6027725,0x18820810,5,0200007a20
1757712218.6028867,0x18820810,5,02010c3b09
1757712218.6029704,0x18820810,3,070101
1757712218.6030848,0x19000410,3,021fff
1757712218.6032224,0x18820810,8,10506d702020302e
1757712218.6033316,0x18820810,4,00302500
1757712218.603447,0x18820810,5,0200007a20
